----------------------------------------------------------------------------------
dim_{Spin} = 1 ,
dim_{Lat} = 3 ,
N = ( 16 x 16 x 16 ) ,
T = 1.000000000000e+00 ,
delta_T = 1.000000000000e-01 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 ) ,
sigma_h = ( 2.000000000000e+00 ) ,
<h_i> = ( -3.102112359020e-03 ) ,
order = ( 1.000000000000e+00 ) ,
order_field = 0 ,
order_random = 1 ,
Thermalizing-MCS = 0 ,
Averaging-MCS = 1 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-02 ,
==================================================================================
step	<|m|>	<m[0]>	<E>	
1949	6.582031250000e-01	6.582031250000e-01	-2.912443213884e+00	
1950	6.621093750000e-01	6.621093750000e-01	-2.918677038919e+00	
1951	6.611328125000e-01	6.611328125000e-01	-2.921075944228e+00	
1952	6.616210937500e-01	6.616210937500e-01	-2.918743347384e+00	
1953	6.645507812500e-01	6.645507812500e-01	-2.923556419463e+00	
1954	6.630859375000e-01	6.630859375000e-01	-2.919832294749e+00	
1955	6.611328125000e-01	6.611328125000e-01	-2.919959249622e+00	
1956	6.640625000000e-01	6.640625000000e-01	-2.917274961424e+00	
1957	6.616210937500e-01	6.616210937500e-01	-2.912214624549e+00	
1958	6.586914062500e-01	6.586914062500e-01	-2.909545174821e+00	
1959	6.577148437500e-01	6.577148437500e-01	-2.913767726795e+00	
1960	6.547851562500e-01	6.547851562500e-01	-2.913118420104e+00	
1961	6.611328125000e-01	6.611328125000e-01	-2.920726564525e+00	
1962	6.518554687500e-01	6.518554687500e-01	-2.915216479076e+00	
1963	6.582031250000e-01	6.582031250000e-01	-2.918607590794e+00	
1964	6.523437500000e-01	6.523437500000e-01	-2.916790139537e+00	
1965	6.538085937500e-01	6.538085937500e-01	-2.917165650686e+00	
1966	6.533203125000e-01	6.533203125000e-01	-2.909413165788e+00	
1967	6.591796875000e-01	6.591796875000e-01	-2.917992390756e+00	
1968	6.601562500000e-01	6.601562500000e-01	-2.922030494075e+00	
1969	6.611328125000e-01	6.611328125000e-01	-2.920780854480e+00	
1970	6.606445312500e-01	6.606445312500e-01	-2.911621010129e+00	
1971	6.621093750000e-01	6.621093750000e-01	-2.919827901920e+00	
1972	6.591796875000e-01	6.591796875000e-01	-2.919674995947e+00	
1973	6.616210937500e-01	6.616210937500e-01	-2.920036680066e+00	
1974	6.586914062500e-01	6.586914062500e-01	-2.920279335101e+00	
1975	6.621093750000e-01	6.621093750000e-01	-2.915316032757e+00	
1976	6.586914062500e-01	6.586914062500e-01	-2.918275590550e+00	
1977	6.577148437500e-01	6.577148437500e-01	-2.916967773873e+00	
1978	6.523437500000e-01	6.523437500000e-01	-2.914761523757e+00	
1979	6.547851562500e-01	6.547851562500e-01	-2.910920557187e+00	
1980	6.542968750000e-01	6.542968750000e-01	-2.906878854145e+00	
1981	6.523437500000e-01	6.523437500000e-01	-2.896722562057e+00	
1982	6.523437500000e-01	6.523437500000e-01	-2.906936624026e+00	
1983	6.557617187500e-01	6.557617187500e-01	-2.913556028220e+00	
1984	6.577148437500e-01	6.577148437500e-01	-2.920133531841e+00	
1985	6.601562500000e-01	6.601562500000e-01	-2.917768685886e+00	
1986	6.601562500000e-01	6.601562500000e-01	-2.918276090469e+00	
1987	6.542968750000e-01	6.542968750000e-01	-2.919235852407e+00	
1988	6.611328125000e-01	6.611328125000e-01	-2.912926143834e+00	
1989	6.586914062500e-01	6.586914062500e-01	-2.914230714230e+00	
1990	6.616210937500e-01	6.616210937500e-01	-2.913877074273e+00	
1991	6.635742187500e-01	6.635742187500e-01	-2.916892138474e+00	
1992	6.586914062500e-01	6.586914062500e-01	-2.917546561366e+00	
1993	6.538085937500e-01	6.538085937500e-01	-2.917926070967e+00	
1994	6.552734375000e-01	6.552734375000e-01	-2.921946298621e+00	
1995	6.523437500000e-01	6.523437500000e-01	-2.921938267924e+00	
1996	6.474609375000e-01	6.474609375000e-01	-2.919456248848e+00	
1997	6.503906250000e-01	6.503906250000e-01	-2.918850358090e+00	
1998	6.450195312500e-01	6.450195312500e-01	-2.915956189636e+00	
1999	6.489257812500e-01	6.489257812500e-01	-2.916953168898e+00	
