----------------------------------------------------------------------------------
dim_{Spin} = 1 ,
dim_{Lat} = 3 ,
N = ( 16 x 16 x 16 ) ,
T = 1.000000000000e+00 ,
delta_T = 1.000000000000e-01 ,
J = ( 1.000000000000e+00 , 1.000000000000e+00 , 1.000000000000e+00 ) ,
sigma_J = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
<J_{ij}> = ( 0.000000000000e+00 , 0.000000000000e+00 , 0.000000000000e+00 ) ,
h = ( 0.000000000000e+00 ) ,
sigma_h = ( 2.000000000000e+00 ) ,
<h_i> = ( -3.102112359020e-03 ) ,
order = ( 1.000000000000e+00 ) ,
order_field = 0 ,
order_random = 0 ,
Thermalizing-MCS = 0 ,
Averaging-MCS = 1 ,
hysteresis-MCS/step = 1, 
del_h = range_h x 1.000000000000e-02 ,
==================================================================================
step	<|m|>	<m[0]>	<E>	
1949	9.907226562500e-01	9.907226562500e-01	-2.994716052691e+00	
1950	9.887695312500e-01	9.887695312500e-01	-2.995333412989e+00	
1951	9.907226562500e-01	9.907226562500e-01	-2.993808285520e+00	
1952	9.916992187500e-01	9.916992187500e-01	-2.995831006532e+00	
1953	9.907226562500e-01	9.907226562500e-01	-2.995483284305e+00	
1954	9.902343750000e-01	9.902343750000e-01	-2.992469081246e+00	
1955	9.892578125000e-01	9.892578125000e-01	-2.991888867093e+00	
1956	9.912109375000e-01	9.912109375000e-01	-2.994016854539e+00	
1957	9.887695312500e-01	9.887695312500e-01	-2.994180262211e+00	
1958	9.892578125000e-01	9.892578125000e-01	-2.991512515706e+00	
1959	9.892578125000e-01	9.892578125000e-01	-2.991105140035e+00	
1960	9.921875000000e-01	9.921875000000e-01	-2.992998875506e+00	
1961	9.897460937500e-01	9.897460937500e-01	-2.994012503222e+00	
1962	9.892578125000e-01	9.892578125000e-01	-2.993209718869e+00	
1963	9.868164062500e-01	9.868164062500e-01	-2.992274524400e+00	
1964	9.843750000000e-01	9.843750000000e-01	-2.978645790247e+00	
1965	9.887695312500e-01	9.887695312500e-01	-2.989698902129e+00	
1966	9.882812500000e-01	9.882812500000e-01	-2.990428051703e+00	
1967	9.887695312500e-01	9.887695312500e-01	-2.989518161637e+00	
1968	9.897460937500e-01	9.897460937500e-01	-2.993372848694e+00	
1969	9.848632812500e-01	9.848632812500e-01	-2.990670283511e+00	
1970	9.882812500000e-01	9.882812500000e-01	-2.991502133576e+00	
1971	9.863281250000e-01	9.863281250000e-01	-2.987356469683e+00	
1972	9.863281250000e-01	9.863281250000e-01	-2.993115873683e+00	
1973	9.848632812500e-01	9.848632812500e-01	-2.991347954209e+00	
1974	9.853515625000e-01	9.853515625000e-01	-2.987969779785e+00	
1975	9.902343750000e-01	9.902343750000e-01	-2.992559923887e+00	
1976	9.873046875000e-01	9.873046875000e-01	-2.989483703893e+00	
1977	9.887695312500e-01	9.887695312500e-01	-2.988059114320e+00	
1978	9.873046875000e-01	9.873046875000e-01	-2.990606962613e+00	
1979	9.882812500000e-01	9.882812500000e-01	-2.993198603302e+00	
1980	9.892578125000e-01	9.892578125000e-01	-2.994792300499e+00	
1981	9.882812500000e-01	9.882812500000e-01	-2.995292449487e+00	
1982	9.877929687500e-01	9.877929687500e-01	-2.990862236132e+00	
1983	9.892578125000e-01	9.892578125000e-01	-2.990794880571e+00	
1984	9.912109375000e-01	9.912109375000e-01	-2.990840463509e+00	
1985	9.907226562500e-01	9.907226562500e-01	-2.990952378292e+00	
1986	9.902343750000e-01	9.902343750000e-01	-2.991952366322e+00	
1987	9.868164062500e-01	9.868164062500e-01	-2.988624041710e+00	
1988	9.873046875000e-01	9.873046875000e-01	-2.990594193899e+00	
1989	9.877929687500e-01	9.877929687500e-01	-2.991830140888e+00	
1990	9.873046875000e-01	9.873046875000e-01	-2.990924929063e+00	
1991	9.882812500000e-01	9.882812500000e-01	-2.993092432372e+00	
1992	9.868164062500e-01	9.868164062500e-01	-2.991555343341e+00	
1993	9.863281250000e-01	9.863281250000e-01	-2.989456171598e+00	
1994	9.873046875000e-01	9.873046875000e-01	-2.990793604725e+00	
1995	9.848632812500e-01	9.848632812500e-01	-2.986749695029e+00	
1996	9.848632812500e-01	9.848632812500e-01	-2.986262475800e+00	
1997	9.863281250000e-01	9.863281250000e-01	-2.989426256861e+00	
1998	9.873046875000e-01	9.873046875000e-01	-2.993390575321e+00	
1999	9.873046875000e-01	9.873046875000e-01	-2.993054690739e+00	
